,id,acronym,title,objective,startDate,endDate,ecMaxContribution,matches_group,matches_technology,number_unique_terms,count_matches
1570,655059,PHOEBUS,PHOto-induced Energy flow in Bio-inspired molecular circuits probed with Ultrafast two-dimensional Spectroscopy,"Solar energy is forecast to cover an important fraction of the worldâ€™s energy necessities over the next century. The energy captured from sunlight will be used to drive photovoltaic cells or to produce solar fuels, thus Scientists must learn how to harvest, transfer and store it efficiently. In this framework, the PHOEBUS project aims at providing the design of innovative chemical structures (molecular circuits) that can control in sophisticated ways the flow of excitation energy.
The project focuses on bio-inspired molecular circuits, where several light-absorbing molecules are linked together to form antenna systems displaying ultrafast electronic energy transfer (EET). We aim to identify and understand how coherent effects can direct, control, and optimize energy flow after photo-excitation. PHOEBUS will answer to the following questions: (i) does coherence radically change excitation transport compared to incoherent hopping of excitation? (ii) how can we design chemical structures that use coherence in light harvesting? Two-dimensional electronic spectroscopy (2DES) is the ideal experimental tool to track EET and unveil coherent couplings in multi-chromophoric complexes. This optical technique is at the frontier of ultrafast spectroscopy. We will develop a 2DES apparatus using sub-10fs optical pulses and we will use it to determine the quantum-chemical rules guiding ultrafast EET in these innovative systems. The combination of femtosecond nonlinear spectroscopy, quantum chemical calculations, and chemical synthesis will contribute to the ultimate ambitious goal of changing the way artificial light-harvesting technologies are designed.",2015-10-01,2018-09-30,244269.0,,['photovoltaic'],1,1
1571,654371,ERIFORE,Research Infrastructure for Circular Forest Bioeconomy,"The ERIFORE will realize the European potential to consolidate its place as a world leader in biomass based research and innovations. ERIFORE builds on a new firm alliance aiming to establish open access distributed forest bioeconomy research infrastructure across Europe enabling scientific discoveries to be transferred to new business models, novel products and services enabling sustainable growth. The research infrastructure will focus on topics supporting Circular Forest Bioeconomy concepts starting from fundamental teaching and knowledge sharing to high level research laboratories and large scale piloting facilities.
This two-year action will be carried out by 11 European research organisations, 2 universities and a SME. The main objective of ERIFORE is to facilitate development the Circular Forest Bioeconomy field towards the following overall targets:
1) Coordinate, complement and update major European research infrastructure to enable the full potential of available forest biomass in balance with diverse use of forests. 
2) A new level of co-operation between the major RTD providers.
3) Establish a globally competitive European research infrastructure.
The main deliverables of ERIFORE are the following:
1) To enhance the awareness, utilisation and open access of the complementary research facilities between the major European RTD providers in circular forest biorefinery.
2) To prepare a conceptual design and plan for cooperation arrangements between the main European RTD providers in this field. 
3) To prepare Stakeholder analysis for the development needs in the infrastructure network at European level.
4) To upgrade bioeconomy competence base by providing contact interface for facilities for education and training. A plan for implementing is prepared.
The suggested future European research infrastructure will then facilitate the development towards enhanced utilisation of renewable raw materials and renewal of established European process industry.",2016-01-01,2018-01-31,2628700.0,,['biorefinery'],1,1
1572,730995,SEACRIFOG,Supporting EU-African Cooperation on Research Infrastructures for Food Security and Greenhouse Gas Observations,"African societies face growing global change risks, with rapidly changing patterns of human settlements and intensity of use of ecosystem services. At the same time, climate variability and climate change trends are intensifying stress on the ecosystems that ensure environmental security, both locally (e.g. ecosystem services), regionally (e.g. sustainable development options) and internationally (e.g. carbon sequestration). Approaches that can address this challenge in an integrated and multidisciplinary way are urgently needed in many places in Africa where there is a close relationship between societal well-being and environmental condition, relating particularly to biomass for energy and food production, and hydrological considerations such as water yields. 
Policymakers and land-use decision makers are increasingly dependent on knowledge on the state of the environment. Long-term observational systems and research infrastructures have been identified to be indispensable elements of knowledge generation to serve climate change adaptation, food security, and climate change mitigation.
This proposal supports EU-African cooperation on research infrastructures. Its aims are to increase coherence and interoperability between infrastructures in Europe and Africa, to enhance technical competence, science awareness and life-long learning in Africa in order to facilitate the use of research results for evidence-based policy making, and to identify knowledge gaps for future research directions. The project will
1) identify the essential parameters needed to develop science based strategies to improve food and nutrition security including early warning systems and to mitigate climate change,
2) formulate a roadmap towards fully interoperable and accessible research infrastructures in agricultural and climate research in the EU and Africa that match the needs of the users, and
3) deliver a contribution to capacity building and human capital development in Africa.",2017-03-01,2020-02-29,1999890.0,,['carbon sequestration'],1,1
1573,727523,NextBase,Next-generation interdigitated back-contacted silicon heterojunction solar cells and modules by design and process innovations,"The NextBase project, involving 8 research institutions and 6 companies, deals with the development of innovative high-performance c-Si solar cells and modules based on the interdigitated back-contacted silicon heterojunction (IBC-SHJ) solar cell concept targeting cells with efficiency above 26.0% and corresponding solar modules with efficiency above 22.0%. In particular, a number of new design and process innovations throughout the wafer, cell and module fabrication that go beyond the state-of-the-art will be introduced into the device to achieve the targeted efficiency values. At the same time, the NextBase project pursues the development of a new industrial manufacturing tool and low-cost processes for the IBC-SHJ solar cells enabling a competitive IBC-SHJ solar module cost of < 0.35 â‚¬/Wp.",2016-10-01,2019-09-30,3800421.25,,['solar cell'],1,1
1574,720326,BIOCOMPLACK,Eco-friendly food packaging with enhanced barrier properties,"BIOCOMPLACK is a biobased, biodegradable and compostable food packaging with enhances barrier properties. BIOCOMPLACK is a food biopackaging with three main points of innovation: the use of cellulose nanocrystals (CNCs), the multilayer structure and the PLA biopolymer reinforced with organoclays which contain natural food preservatives. These three innovations will enhance the barrier properties to oxygen (more than 100 times compared with common biopackaging) and water vapour as well as will improve the shelf-life of food. BIOCOMPLACK is an alternative to common bio-packaging products that enhances 300% the shelf-life of food.
This international project is born in a consortium integrated by two large enterprises (Sapici and Goglio), two small-medium enterprises (SMEs) (NaturePlast and Tecnopackaging) and a research institution (Packlab, University of Milan) from four different countries which together cover the supply chain of the food packaging industry.
BIOCOMPLACK will have strong impact in the society and in the environment. BIOCOMPLACK will be an eco-friendly packaging from natural renewable sources instead of fossil fuels, will reduce the plastic packaging waste thanks to its biodegradability in the nature and will generate at the end of its useful life an added value product, the compost (to improve the quality of soils and provide nutrients). Our BIOCOMPLACK solution will provide a loop cycle of sustainability.
European Union will be also impacted by BIOCOMPLACK because it will make a substantial contribution to innovation in the European economy, will reduce the import of biopackaging from outside the EU and we will export at international level.
This consortium will also be benefited by bringing into the market the BIOCOMPLACK food packaging in 36 months. The profitability of the project presents for the first 5 years a ROI of 2.47 and the pay-back of the project will be achieved after 2 years and 9 months after the beginning of the commercialization",2016-06-01,2019-05-31,2023425.0,,['biopolymer'],1,1
1575,848926,Stoli Catalysts,Disrupting fine chemicals manufacturing with catalyst-coated tube reactors,"Stoli Catalysts Ltd is an innovative UK award-winning innovative SME, a spin-out of University of
Warwick (UoW). Our team comprises of leading academics in the field of reaction engineering and
catalysis led by CEO with significant commercial experience and supported by two industrial experts.
Stoli Catalysts patented catalyst coating technology has the potential to halve the manufacturing costs
across the Fine Chemicals industry. It delivers high mass and heat transfer rates in reactions providing
higher reactor utilization and efficiency promising to disrupt this industry.
Stoli Catalystsâ€™s coating technology can be applied to a wide range of catalysts covering more than 90%
of the needs of fine chemicals industry. The initial addressable market of â‚¬317 M comprises
manufacturers of fine chemicals (nutraceuticals, agrochemicals &amp; speciality chemicals).
Professor Evgeny Rebrov (founder) was awarded with 2 ERC grants, totalling â‚¬1,400,000, to develop,
validate, perform the feasibility study and demonstrate the market potential of his ground-breaking
technology: ERC Starting Grant 279867â€“RFMiFiCS â€œRF-enhanced micro processing for the fine chemicals
synthesis using catalysts supported on magnetic nanoparticlesâ€ and ERC Proof of Concept
693739â€“MiCARF â€œMulti-tubular Catalytic Reactor for Flexible Production of Fine Chemicalsâ€.
Stoli Catalysts was supported to date by the Business Ready program of the UoW Science Park and
funding from Innovate UK, Warwick Ventures, Mercia Technologies PLC as well as from direct product
sales, in-kind contribution from industrial partners (DSM and Vapourtec) and consultancy projects.
The two ERC projects brought the innovation to TRL 7, and after obtaining promising results from the
feasibility study, we are applying for the SME Instrument PH2 funding to scale up the technology in the
industrial environment and reach TRL9.",2019-07-01,2021-06-30,1177925.0,,['DSM'],1,1
1576,833915,TrafficFluid,Lane-free Artificial-Fluid Environment for Vehicular Traffic,"'Traffic congestion is a serious threat for the economic and social life of modern societies as well as for the environment, which calls for drastic and radical solutions. The proposal puts forward an utterly original idea that leads to a novel paradigm for vehicular traffic in the era of connected and automated vehicles (CAVs) and is based on two combined principles.

The first principle is lane-free traffic, which renders the driving task for CAVs smoother and safer, as risky lane-changing manoeuvres become obsolete; increases the static and dynamic capacity of the roadway due to increased road occupancy; and mitigates congestion-triggering manoeuvres. The second principle is the nudge effect, whereby vehicles may be 'pushing' (from a distance, using sensors or communication) other vehicles in front of them; this allows for traffic flow to be freed from the anisotropy restriction, which stems from the fact that human driving is influenced only by downstream vehicles. The nudge effect may be implemented in various possible ways, so as to maximize the traffic flow efficiency, subject to safety and convenience constraints.

TrafficFluid combines lane-free traffic with vehicle nudging to provide, for the first time since the automobile invention, the possibility to design (rather than merely describe or model) the traffic flow characteristics in an optimal way, i.e. to engineer the future CAV traffic flow as an efficient artificial fluid. To this end, the project will develop and deliver the necessary vehicle movement strategies for various motorway and urban road infrastructures, along with microscopic and macroscopic simulators and traffic management actions.

TrafficFluid risk stems from the immense challenge of designing a new traffic system from scratch; however, we expect that the project will trigger a whole new path of international innovative research developments and testbeds that would pave the way towards a new efficient traffic system in the era of CAVs.
'",2019-10-01,2024-09-30,2495500.0,,['traffic management'],1,1
1577,844319,TTMCC,Tropical tree mortality in a changing climate,"Climate change increases tree mortality worldwide, and in tropical forests in particular. While it is established that tropical tree mortality increases under hot and dry conditions, key questions regarding why and how remain unresolved. Which traits predispose trees to mortality? How does drought and heat interact to affect tropical tree growth and survival under field conditions? The overall goal of my project is to determine the sensitivity of tropical tree species to heat and drought, and based on this knowledge develop a trait-based tree mortality model that can be used to provide recommendations on which trees are suitable to different climatic regions in Rwanda, central Africa. Such recommendations are crucial for reforestation programs and climate change adaptation in Rwanda, a low-income country which has been heavily deforested in the past. To achieve this goal, I will identify which tree traits (structural, hydraulic, physiological, biochemical) that control the vitality and survival of tropical trees in multi-species plantations established at three sites in Rwanda. The sites exhibit large natural variation in precipitation and temperature, and experimental manipulations of water supply (irrigation, rainfall exclusion) are imposed at each site. Traits will be determined using a broad range of gas exchange, hydraulic and biochemical methods in the field as well as in the lab. A multi-trait model of drought- and heat-induced tree mortality will be derived based on data from the experimental sites, and evaluated using independent data from additional sites with larger trees. Based on this model, I will provide tree plantation recommendations to relevant stakeholders in Rwanda and the region. By bringing together perspectives from experimental ecology and vegetation modelling to address critical knowledge gaps this projects will make original contributions to improve the understanding and predictability of tropical tree mortality in a changing climate.",2019-09-01,2021-08-31,191852.16,,['reforestation'],1,1
1578,843320,RADIOFREPOLIS,An Innovative and Energy-Efficient Radio Frequency Pretreatment on Emerging Micropollutants and Transformation Products in Anaerobic Sludge Digestion for Waste Reuse,"Sludge management in wastewater treatment plants is still one of the most pressing issues due to dramatic increases in sludge production, disposal costs and increasing stringent regulatory restraints. As the most sustainable and cheapest disposal option, agricultural use of biosolids is encouraged as a part of a resource recovery solution by turning waste into a key resource. Anaerobic digestion is a common practice for sludge stabilization as an energy-efficient process before the beneficial reuse of biosolids. However, presence of the emerging micropollutants such as pharmaceutical and personal care products is creating potential human and environmental health threats despite the technological advancements in anaerobic sludge digestion. Europe needs to take immediate action for solving this issue; to safeguard the Union's citizens from environment-related pressures and risks to health and wellbeing within objectives of the EU 7th Environment Action Programme. RADIOFREPOLIS intends to investigate the occurrence and transformation of target pharmaceutical and personal care products by applying an innovative and energy-efficient radio frequency sludge pretreatment followed by anaerobic digestion as the first time in the literature for moving towards non-toxic environment. Proposed solution will reduce the uncontrolled release of micropollutants into the environment via sludge as well as reducing the quantity of excess sludge, improving the quality of sludge and increasing renewable energy to obtain a positive energy balance of the overall process, which will contribute to competitiveness of Europe. RADIOFREPOLIS will transfer knowledge on this newly acquired custom-built radio frequency heating technology to Europe and develop a novel project with multidisciplinary collaboration. Furthermore, this fellowship will increase knowledge and experience of the highly qualified researcher in area of environmental biotechnology where Europe needs highly trained researchers.",2019-08-01,2022-07-31,242709.12,,['renewable energy'],1,1
1579,752773,GeoElectricMixing,Geophysical Signature of Subsurface Reactive Mixing,"Subsurface reactive processes play a key role in dictating the evolution of subsurface environments, their interaction with surface water bodies and the migration and remediation of transported contaminants. In particular reactive hot spots tend to concentrate in mixing fronts between fluids of different compositions, such as recently infiltrated/injected fluids and resident groundwater, which develop in a range of situations, including CO2 sequestration operations and geothermal systems, contaminant remediation operations, and reactive hyporheic zones beneath rivers. Our understanding of the development and temporal dynamics of these hotspots is currently hampered by the limited sampling offered by boreholes. Recent breakthroughs in geoelectrics may however profoundly change our vision of these phenomena by providing non-invasive techniques with high sensitivity to many geological processes. GeoElectricMixing will hence develop a novel approach to investigate the temporal dynamics of reactive mixing processes from Complex Impedance and Self Potential signals. The coupling of reactive mixing and geoelectrics will be quantified and upscaled by integrating charge transport and polarization phenomena in a new modeling framework, recently developed by the host to predict the spatial distribution of chemical species and reaction rates across mixing fronts (WP1). Dedicated experiments will then be designed by integrating electrodes in a novel millifluidic setup to monitor jointly the temporal evolution of geoelectrical parameters and the spatial distribution of concentrations and reactions rate in a reactive mixing front progressing through the cell (WP2). GeoElectricMixing is thus expected to open a new window on subsurface reactive mixing phenomena, expanding our capacities to detect and quantify these processes in situ, and thus providing critical data to unlock current open questions on the dynamics of mixing processes and their role in reaction enhancement.",2017-04-01,2019-03-31,173076.0,,['geothermal'],1,1
1580,756998,SnowRESolution,All-Weather Snow machine driven by Renewable Energy Sources,"The ski business and mountain economy depend on the randomness of snowfalls. Climate change is shortening the ski season because of less snow precipitation and of higher average winter temperature. Ski resorts have to counteract the lack of natural snow, and to guarantee the opening of ski district in the most touristic periods. Current snowmaking techniques (fans and cannons) require an air temperature below 0Â°C and low humidity, thus are not applicable for large part of the season. NeveXN developed a technology able to produce high quality snow at temperatures above 0Â°, in all weather condition and without any chemical additives. SnowRESolution is a clean-tech snowmaker that works also when traditional snowmakers cannot be operated. The technology is based on the refrigeration cycle and exploits the triple point of water, a condition that occurs at 0Â°C and almost in vacuum (6mbar) at which the three phases of ice, liquid, and vapour are in equilibrium. The compressor is driven by thermal energy that is provided by renewable energy sources, which may be either a solar thermal collector or a biomass steam boiler. Winter tourism is very important in all mountain regions, and risk to undergo to huge losses if slopes are bare. SnowRESolution address the market of ski resorts that want to guarantee the production of snow also when ambient temperature is above 0Â°C, enabling an early opening of the ski season. Interest savings opportunities are offered to ski domes that do no need any additional cooling to produce snow and can chose the solar power supply solution.",2017-02-01,2019-01-31,1266531.7,,['renewable energy'],1,1
1581,723137,MultiPACK,Demonstration of the next generation standardised integrated cooling and heating packages for commercial and public buildings based on environment-friendly carbon dioxide vapour compression cycles.,"MulitPACK will be the confidence building demonstrator for standardised integrated cooling & heating packages installed in high energy demanding buildings. The roll-out of new energy efficient plug-and-play units should reduce the specific energy consumption by more than 25 %, simultaneously reducing the total cost of ownership. A scientific-supported introduction of innovative packages, all parts made in Europe, applying the natural working fluid CO2 and the latest efficiency enhancing technologies will validate the suitability of the CO2 heat pumping and refrigeration technology for warm climate applications.

The EU F-gas regulation forces the end-users to request new heat pump solutions in the near future. The upcoming process of replacing non â€“renewable or F-gas based heating/cooling units, especially in Southern Europe, represents the business case for the industry. Especially South-European contractors have to be trained to become confident and motivated to offer innovative heat pumping solutions, as for example developed by MulitPACK.

Pack manufacturers, typically being SMEs like ENEX, do not have the possibility to shake down new developments in a laboratory environment representing real life conditions. Therefore, MultiPACK will reduce the risk and fear for the end-user accepting the installation of demonstration/validation units in their properties, solving the challenge of â€œinnovation without risk for the end userâ€.

To this aim, six remotely controlled and monitored demonstration/validation sites (3/3) at several South-European locations at energy demanding end-users will be utilised.  The real performance of new integrated packs providing refrigeration/space cooling & heating with high levels of indoor comfort and sanitary hot water demand will be measured and reported.

Training material supporting end users and contractors towards a successful implementation of integrated packs will become public via the MulitPACK communication centre.",2016-10-01,2019-09-30,3671856.38,,['heat pump'],1,1
1582,723600,LASIMM,Large Additive Subtractive Integrated Modular Machine,"The LASIMM project aim is to develop a large scale flexible hybrid additive/subtractive machine based on a modular architecture which is easily scalable. The machine will feature capabilities for additive manufacture, machining, cold-work, metrology and inspection that will provide the optimum solution for the hybrid manufacturing of large engineering parts of high integrity, with cost benefits of more than 50% compared to conventional machining processes.
For large scale engineering structures material needs to be deposited at a relatively high rate with exceptional properties and excellent integrity. To ensure this the machine is based on wire \ arc additive manufacture for the additive process. A unique feature of the machine will be the capability for parallel manufacturing featuring either multiple deposition heads or concurrent addition and subtraction processes. To facilitate parallel manufacturing the machine architecture is based on robotics. To ensure that the surface finish and accuracy needed for engineering components is obtained for the subtractive step a parallel kinematic motion robot is employed. This robot is also used for application of cold work by rolling between passes. This ensures that material properties can be better than those of forged material. 
A key part of this project is the development of ICT infrastructure and toolboxes needed to programme and run the machine. The implementation of parallel manufacturing is extremely challenging from a software perspective and this will be a major activity within the project.
To deliver this extremely demanding and ambitious project a well-balanced expert team has been brought together. There are ten partners comprising six companies, two Universities and two research institutes. Two of the companies are SMEs and there are three end users from the renewable energy, construction and aerospace sectors. The consortium also features the whole of the supply chain needed to produce such a machine.",2016-10-01,2019-09-30,4868262.5,,['renewable energy'],1,1
1583,727958,BioReg,Absorbing the Potential of Wood Waste in EU Regions and Industrial Bio-based Ecosystems,"BioReg project proposes to create a platform of stakeholders who are able to influence and develop their regions towards bio-based industries and products. 

Demonstrator case studies have been selected among European regions â€“ Gothenburg, (SE); Karlsruhe, Baden-Wurttember (Ge), Lombardy, Emilia-Romagna (IT), North West England (UK) and Vorarlberg and Syria, Austria. Those have set up renewable wood waste-based systems at different stages of the waste wood value chain including different wood waste source, pre-sorting, sorting, collection, recycling and wood waste treatment (to materials, biochemicals or biofuels) as well as the different gradings and regional wood waste composition in each country. 

3 recipient regions were selected for this project in regards to their unused waste wood potential:  Normandy (France), Lublin (Poland), Andalucia (Spain). 

The BioReg platform will function on two levels. On the EU level: best practices in terms of strategies and technologies as well as implementing mechanisms will be shared with the beneficiary recipient regions on the project and disseminated to many other potential regions in the EU (EUBIA). The platform will will encourage the collaboration of members and stakeholders on the European level. On the regional level: the best practices will be replicated in the three beneficiary regions. The proposal offers collaboration with regional existing clusters, constructive dialogue with regional authorities and policy makers, industrial and RTD establishments in the recipient regions. It will mobilize the recipient regions to develop the existing potential for industrial innovative projects and build bio-based ecosystems. Industries, regions and investors will be brought together to establish an efficient dialogue so that demand and supply can be aligned and large impact projects can be realized.

The project proposes mechanisms to engage the stakeholders in collaboration also after the EU funding on BioReg is over.",2017-01-01,2019-12-31,996056.25,,['recycling'],1,1
1584,730540,ADMS,SmartGrid Active Distribution Management System to accommodate Renewable Energy Sources and Low Carbon Emissions,"A critical challenge for electricity Smartgrids is to optimise Distribution System Operatorsâ€™ (DSO) ROI & avoid grid instabilities with ever increasing Renewable Energy Sources. ADMS will continuously monitor the dynamic state of networks & potential grid instability right to the LV grid-edge. It will disruptively change how Europeâ€™s 2,400 DSOs manage & control their networks to improve network stability by 20% & grid capacity by 25%, reduce networks outages duration & customer losses by 20% & enable 25% more renewable connections, to help achieve their 2020 carbon reduction targets. The aim is a TRL9 operational product on the market, feeding into Alteaâ€™s global presence & commercial channels, within 3 years from the start of this FTI project. This Innovation phase follows-on from the very successful H2020-SMEINST-1-2014 feasibility project (GA 673607) that identified a huge market & opportunity. ADMS will seamlessly integrate MACâ€™s mass deployable, low-cost network monitoring solutions (patented Flexible Magnetic sensors, micro Phasor Measurement Units (mPMU) & LV Network monitoring) & Gridhoundâ€™s innovative patented data-driven Artificial-Neural-Networks-based Advanced Distribution Automation (ADA) monitoring system. These will be productised by RWTH to meet the IEC61850 substation automation standard & mPMU enhanced with the patented TFT-WLS algorithm to meet the IEEE C37.118-1 standard. All components are TRL6/7. This project will fast-track integration & productisation to a TRL8 innovative prototype to pilot/operate/validate at 4 diverse DSO reference sites over 12 months with Alliander, ENEL, ESB & SPEN in DE,IT, IE,UK. Based on a market analysis & ongoing feedback from the pilots, the project will disseminate ADMS to potential customers & business collaborators through various media & 2 specific events, & develop/validate a Business Plan to commercially deploy a TRL9 ADMS. â‚¬36M sales from a potential market of â‚¬0.5BM & 3700% ROI are forecast over 7 years.",2016-10-01,2018-09-30,1594280.88,,['renewable energy'],1,1
1585,734160,PJ15 COSER,Common Services,"The legacy of  Air Traffic Management (ATM)  evolution in Europe has resulted in todayâ€™s highly fragmented, country-based, services. A consequence of this fragmentation, there is a negative impact on the cost in the provision of ATM service in Europe.  
A fundamental goal of the Single European Sky initiative is to â€œprovide ATM services to airspace users at a cost of at least 50 % lessâ€. 
The notion of Common Service aims to contribute to this goal. Common Services, defined as â€œa service that provides capability to consumers in the same way that they would otherwise need to provide themselvesâ€, aims to mitigate this issue. Common Service approach follows a general principle within the Single European Sky initiative that encourages the harmonisation on the provision of common air navigation services wherever it is possible.
The main benefit of this approach is to deliver enhanced cost effectiveness to both the providing and consuming organisations and this could in turn potentially benefit the whole chain in the European air transportation business, making it more attractive as means of transport. Additionally, there could be a positive impact on other ATM performance areas as well, such as capacity, safety, flight efficiency, etc.
The providing organisations would benefit from economy of scale, while the consumers would not need to maintain and update proprietary solutions anymore. Overall, a better rationalisation of deployment should be expected.
Therefore this Common Service approach, if it is proved to be successful, could be viewed as an essential means to improve the overall cost effectiveness of the ATM business in Europe. 
PJ15 encompasses air navigation service providers and ground industry covering both provider and consumer perspectives. Thanks to its unique combination of operational and technical knowledge and experience, the group is in an excellent position to deliver high-quality results.",2016-11-01,2019-12-31,5349616.86,,['traffic management'],1,1
1586,723425,GELCLAD,HIGHLY EFFICIENT CLADDING ECO-PANELS WITH IMPROVED NANO-INSULATION PROPERTIES,"The GELCLAD project aims at creating a novel cost-effective, durable, industrialised and easy to install composite insulation cladding system, based on a single multi-meso-structured panel with excellent insulation properties, made from functional bio-polymer composite (ecoWPC) as skin coupling with unique advanced foamable extrudable aerogel (FEA) as insulation core/layer. The GELCLAD is produced using a single co-extrusion procedure in which both ecoWPC framing skin and FEA core are simultaneously formed such that no discontinuity is formed between them. Using a multilayer effective continuous extrusion allows the benefits of high quality multi-meso-structured systems and productive production to be obtained without the traditional drawbacks of existing bonding lamination of extremely high embodied energy insulation materials, and high labouring and skilled installation of multi material layers. By combining also this biopolymer based ecoWPC/aerogel with passive pre-programed materials responding dynamically to ambient stimuli and control the air flow, GELCLAD wants to target the market as a novel environmentally friendly multi-functional smart cladding solution, to be used as an ecological alternative to the current cladding and ventilated faÃ§ade systems. The foreseen impacts of the novel GELCLAD will be 20% lower embodied energy and carbon than traditional oil based panels, attain more than 40% reduction of energy savings due to GELCLAD refurbishment, reduce costs of 40% over traditional faÃ§ade thanks to single panel systems, less installation and maintenance expenses, while providing functional building envelope solutions for a life span over 50 years. Full scale demonstration of the application of the novel cladding generation will be performed in demo and public building in Spain and Slovenia for ready uptake and spreading of new technologies, and many other building systems will follow after the success of GELCLAD.",2016-09-01,2019-08-31,4791708.38,,['biopolymer'],1,1
1587,730227,SCRREEN,Solutions for CRitical Raw materials - a European Expert Network,"Since the publication of the first list of Critical Raw Materials (CRM) in 2010 by the Ad-hoc Working Group on CRM, numerous European projects have addressed (part of) the CRMs value and several initiatives have contributed to gather (part of) the related community into clusters and associations. This led to the production of important knowledge, unfortunately disseminated. Numerous databases have also been developed, sometimes as duplicates.
For the first time in the history, SCRREEN aims at gathering European initiatives, associations, clusters, and projects working on CRMs into along lasting Expert Network on Critical Raw Materials, including the stakeholders, public authorities and civil society representatives. 
SCRREEN will contribute to improve the CRM strategy in Europe by (i) mapping primary and secondary resources as well as substitutes of CRMs, (ii) estimating the expected demand of various CRMs in the future and identifying major trends, (iii) providing policy and technology recommendations for actions improving the production and the potential substitution of CRM, (iv) addressing specifically WEEE and other EOL products issues related to their mapping and treatment standardization and (vi) identifying the knowledge gained over the last years and easing the access to these data beyond the project.
The project consortium also acknowledges the challenges posed by the disruptions required to devlop new CRM strategies, which is why stakeholder dialogue is at the core of SCRREEN: policy, society, R&D and industrial decision-makers are involved to facilitate strategic knowledge-based decisions making to be carried out by these groups. A specific attention will also be brought on informing the general public on our strong dependence on imported raw materials, on the need to replace rare materials with substitutes and on the need to set up innovative and clean actions for exploration, extraction, processing and recycling.",2016-11-01,2019-12-31,2999500.0,,['recycling'],1,1
1588,721185,NEW-MINE,EU Training Network for Resource Recovery through Enhanced Landfill Mining,"Europe has somewhere between 150,000 and 500,000 landfill sites, with an estimated 90% of them being â€œnon-sanitaryâ€
landfills, predating the EU Landfill Directive of 1999. These older landfills tend to be filled with municipal solid waste
and often lack any environmental protection technology. In order to avoid future environmental and health problems,
many of these landfills will soon require expensive remediation measures. This situation might appear bleak, but it does
present us with an exciting opportunity for a combined resource-recovery and remediation strategy, which will drastically
reduce future remediation costs, reclaim valuable land, while at the same time unlocking billions of tonnes of valuable
resources contained within these landfills. However, the widespread adoption of Enhanced Landfill Mining (ELFM)
in the EU, as envisaged by NEW-MINE, urgently requires skilled scientists, engineers, economists and policy makers
who can develop cost-effective, environmentally friendly ELFM practices and regulatory frameworks. All this demands
a European commitment to concerted, inter- and transdisciplinary research and innovation. The NEW-MINE project
trains 15 early-stage researchers (ESRs) in all the aspects of landfill mining, in terms of both technological innovation
and multi-criteria assessments for ELFM. The technological innovation follows a value-chain approach, from advanced
landfill exploration, mechanical processing, plasma/solar/hybrid thermochemical conversion and upcycling, while the
multi-criteria assessment methods allow the ESRs to compare combined resource-recovery/remediation ELFM methods
with the â€œDo-Nothingâ€, â€œClassic remediationâ€ and â€œClassic landfill mining with (co-)incinerationâ€ scenarios. By training the ESRs in scientific, technical and a range of soft skills, all based on a collaboration involving EU-leading institutes, they become highly sought-after scientists and engineers for the rapidly emerging ELFM and recycling industries.",2016-09-01,2020-08-31,3836165.55,,['recycling'],1,1
1589,723916,InnoWEE,Innovative pre-fabricated components including different waste construction materials reducing building energy and minimising environmental impacts,"The basic idea is to embed the waste from building demolition (fragmented bricks, fragmented plaster or concrete, fragmented glasses, machined wood from windows frame or from wood beams after demolition etc.) in a geopolymer matrix to produce prefabricated panels for different use.
The main objective of InnoWEE is in fact the development of an optimized reuse of Construction and Demolition Waste (CDW) materials producing high add value prefabricated insulating and radiating panels to be used in energy efficient buildings. 
The proposal is based on: 
1) Recovery, selection and disassembling of CDW that will be characterized and eventually treated to yield suitable raw materials to be used for production of prefabricated components.
2) Development of new high performance prefabricated insulating geopolymeric panels for building walls envelopes and radiating panels for indoor wall and ceilings with low environmental impact, low embodied energy, low CO2 emissions, high thermal performance. Panels will be fabricated recycling cement, bricks, mortars, glass and wood reaching at least 30% of CDW.
3) To install the panels in demo sites characterized by different climate to evaluate their performance in terms of reducing energy use and minimizing environmental impacts. 
4) To use an integrated design process and a holistic approach for the whole life cycle of the materials and components and produce a material that is cost effective, competitive, robust, reliable and low maintenance.
5) To create practical and sustainable building solutions that are easy to integrate into building designs, easy to install, take in consideration the needs of the stakeholders that strongly influence the market, and have been tested to meet all the current standards.",2016-10-01,2020-09-30,3361000.0,,['recycling'],1,1
